business_id,username,password_hash,role
l7gFSHojInQCglAVbv2_FQ,tony_luke's@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
RuBWR6CAgVi7iWR8LHUi6A,lee_house@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
gl9APAes1BYYt_8UsDVsPg,ted's_luncheonette@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
gyUBYwpUO_u0nqZdre4l1g,shanghai_express@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
QBOi5JU-ydZEPTJBm9hxaw,wyoming_barber_shop@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
wMyHVb54Ne9SNasa4kjOCg,carnivore@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
F6hASqb_Z5ASXz0-pZFlfA,edible_arrangements@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
4FaYG9qKDpDyr68bKmaIEw,capitol_cellars@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
rqaIe-61HKlWaGYmVwlw8Q,petite_4@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
kq5Ghhh14r-eCxlVmlyd8w,the_coventry_deli@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
yUcMPv-B9gCUUNT-GUiJbw,the_flagpole_nola@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
pP4q0Mym-qt20nRqTKbzhQ,morton's_the_steakhouse@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
3_y-iyx2kXmhdgVOZHvm4g,mccaffrey's_supermarket@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
lPuL8YgBHLhwaVp8ubMOFw,dekalb_produce@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
MC5pczUOBUN-0MtJAYk46Q,cupcake_fairies@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
7Ct4QuWaY63DkAOXqEiVGA,hong_kong_chinese_restaurant@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
Wc-c_hQK4vFCl9keeVTUZw,felix's_restaurant_&_oyster_bar@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
c6xOzTbNqD-1g9PoxAh4DQ,the_wine_loft@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
YhQAQhG1IkXJH7oLZMbM9w,del_taco@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
qMmEEvmRvcyJUD5SrKNCtA,king_ribs_bar-b-q@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
Ei0wJeADbNtwvA9CrvknJw,cocco's_gelateria@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
qS4CaO_u_vMrTl31XJto1A,szechuan_paramount_restaurant@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
NVpbPRDvfwjb85CJwWE0nQ,china_wok@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
LVteL0Rnh2E_yOFCLJUPhg,double_decker_pizza_-_media@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
HjLYCBxJti8V-hsP_yVZ3w,taj_mahal_homestyle_indian_&_pakistani_cuisine@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
Iuir7lUtx-LMhYtStwyf3Q,another_broken_egg_cafe@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
vVm2qH6n4tWzN_qv6PBIVw,the_humming_bird_jerk_house@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
skN2XhKXlcjf53uIwzAedw,burger_up_-_franklin@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
QN7JpoH3Qu-Y-EhXdxrkMQ,fleur-de-lys_mansion@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
nePPSHdai8L7aWmXwOZHEg,stokehold_restaurant@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
vLT1KtrA9bWvjFOg-0xVIg,pieology_pizzeria@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
y1HgVnt4K5owmYXC5yXLGg,flambo_caribbean_restaurant@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
jBCgQ6nZDsMCWU7eaSxOpw,whaley's_blazin_bbq@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
hfN3l0gJ-XszD1XFGNvA6A,akira@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
vo12FJ4dAdP8Jr4ctFYRkg,painturo's@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
8P7YOM9ThhTvLqXfSWRcRA,noodles_&_company@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
I2CxrvM0BGH1svfxqGGD2g,m.l.rose_craft_beer_&_burgers_-_melrose@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
RrqRin8BYGrTlJbCDwtLzA,wawa@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
-ujBP1Dw0j1-Ffaz97-LXQ,lama_dog_tap_room@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
Nolwnmtnt5QeDGlS0bsCGQ,five_guys@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
IrDV880tvqNdP9RyYtu2ew,g_&_l_import_export@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
IgNDlyLERBwFGphgcC5VDQ,cosi@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
BIJz39GnlrVUhrWPiWGECQ,aldi@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
wUEbysNWCtMSQAio6Ktn6Q,lucianis_pizzeria_&_grill@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
QpPc51mH86xyrRmnFijpTQ,kávé_express@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
W4ZEKkva9HpAdZG88juwyQ,mr._b's_bistro@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
sZyBB8wv0O1We1x40-Edug,dunkin'@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
3swM60bulnut1d4AZti80Q,rockabilly_grill@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
4fUok5d5vgdQEb1Bzzg0rA,olive_garden_italian_restaurant@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
AKFahOtdDQA7NVXZyDajCA,trader_joe's@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
bdth7r1brx9yRU7sYwF9jQ,nippon_tei@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
5cz1XbgalpQ89gsNQwneVQ,portofino's_italian_kitchen@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
rBE5TT_ndOOczNBrbRnJwA,dio_modern_mediteranean@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
nX7aULcuP15c6ntE1ml7Wg,donelson_pub@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
oRZzKWdyMQld6N_y4UWkAg,terra_sur_cafe@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
biGIDbCGsAZJ-Y4zyV_b_A,taza_mediterranean_grill@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
SSZDGl2J-CEyIzuIbEiYNQ,caleco's_bar_&_grill@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
8mElCveTpsBGuu9zOdLXbQ,dream_tea_house@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
LKGlZW0mmuoXvKB04FSP-A,crab_du_jour@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
dUctvEfHQccW_uxtRup2QQ,tsunami_japanese_steakhouse@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
ByTZJsTDDhvOYKCj7uoy4w,rumours_wine_and_art_bar@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
qWZimITbVwNSGJZsuM47-Q,pho_orchid_uptown@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
o05ngJ6BY1rztemFazViBw,the_mona_lisa_lounge@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
L_sXNadtVHjxMw7Yhvkj9Q,naoki_ramen@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
RJPRi1pwocHNZr9ISz_P-A,national_underground@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
micimc15zJloGJaktAHBsQ,nacho_mama's_mexican_grill@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
8YdvaCDx8SQvuZCUyR2mkg,schnucks_-_woods_mill@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
CjkxTRergWcYWb4SVW3gxw,smokin'_out@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,user
*,admin@demo.com,$2b$12$ZZSaIQdlRp3R9sR1BDD1yO0QclBjrnIdG.QD.F.s6niJQhkaQM/Lq,admin
